845@1@Prestige Premium African Parrot@PAJAROS|Alimentación y Vitaminas|Mezclas de semillas@6.5@0@@El <strong>alimento para pájaros</strong> Versele Laga Prestige Premium Mix African Parrot es una mezcla de semillas enriquecidas con vitaminas, minerales y oligoelementos adecuada para la alimentación diaria de cotorras y loros africanos: grises de Gabón, loros jardineros, loros you you y periquitos de Guinea. Está enriquecido con un 8% de granulados Maxi-VAM, que proporcionan un suplemento extra de vitaminas, aminoácidos y minerales.<br /><br />Todas las mezclas Prestige Premium han sido <strong>desarrolladas por expertos veterinarios y nutricionistas</strong>, con la colaboración del equipo científico de un prestigioso aviario en Tenerife. Están compuestas por una <strong>gran variedad </strong>de cereales y semillas, y contienen algunas golosinas para papagayos como cereales hinchados, pepitas de calabaza, escaramujo o pimientos secos.<br /><br />Este alimento de excelente calidad está <strong>envasado en atmósfera modificada</strong> libre de oxígeno. Además el <strong>envoltorio es de un material especial</strong> que protege al producto contra la luz, el aire y la humedad, garantizando la máxima frescura del alimento hasta su utilización.<br /><br /><strong>VENTAJAS:</strong><br /><ul><br /> <li>Comida para loros con una rica y variada mezcla de vitaminas, minerales y oligoelementos.</li><br />    <li>Desarrollada por expertos veterinarios y nutricionistas.</li><br /> <li>Contiene diversas golosinas para los papagayos africanos.</li><br />    <li>Está envasado en atmósfera modificada libre de oxígeno que conserva todas sus propiedades.</li><br /></ul><br /><strong>USO Y ESPECIFICACIONES:</strong><br /><ul><br />    <li>Alimento rico y variado para aves exóticas como las cotorras y los loros de origen africano como los loros grises de Gabón, papagayos de Jardine, loros you you y periquitos de Guinea.</li><br />  <li>Deja esta comida a libre disposición del animal.</li><br /> <li>Asegúrate de que tiene siempre agua limpia y fresca.</li><br /> <li>Consérvala en lugar fresco y seco.</li><br /></ul><br /><strong>Descripción nutricional:</strong><br /><ul><br />   <li>Ingredientes: semillas de girasol rayadas, semillas de girasol blancas, semilla de cártamo, maxi granulados VAM, avena despuntada, maíz, arroz Paddy, trigo, trigo sarraceno, cebada, cacahuetes sin cáscara, pepitas de calabaza, dari, nueces de cedro, algarrobo, alpiste, semilla de cáñamo, conchas de ostra, mijo blanco, trigo hinchado, grano de sorgo, maíz palomero, escaramujo, pimientos rojos.</li><br />  <li>Análisis garantizado: proteína bruta (14%), grasas brutas (15,5%), celulosa bruta (14,5%), ceniza bruta (5%), calcio (0,95%), fósforo (0,38%), metionina (3250 mg/kg), lisina (4450 mg/kg), vitamina A (8.000 UI/kg), vitamina D3 (1.600UI/kg), vitamina E (20mg/kg).</li><br />    <li>Enriquecida con vitamina K, B1, B2, B6, B12, C, PP, ácido fólico, biotina, colina.</li><br />   <li>Minerales: sodio, magnesio, potasio.</li><br /> <li>Oligoelementos: hierro, cobre, manganeso, zinc, yodo y selenio.</li><br /></ul><br /><strong>Tamaño/formato:</strong><br /><ul><br />   <li>Disponible en envases de 1 kg y 15 kg.</li><br /></ul><br /><strong><em>Asegura una vida larga y sana a tu mascota con la rica y variada comida para pájaros Versele Laga Prestige Premium Mix African Parrot.</em></strong>@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/thOYG3Y8NE.jpg
850@1@Jaula de hierro@PAJAROS|Silvestrismo@7@0@@@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/j04.jpg
852@1@Funda variada@PAJAROS|Silvestrismo@2.6@0@@@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/fundamilcolores.jpg
854@1@Bebedero Malagueño Esquinado@PAJAROS|Silvestrismo@1.5@0@@@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/bebedero-malageno_220x164.jpg
857@1@Aguja de embuchar@PAJAROS|Accesorios|Cría|PAJAROS|Alimentación y Vitaminas|Papilla para criar a mano@10.3@0@@<strong><span style=color: #ff0000; font-family: Arial; font-size: small;>Aguja Empauzar Pàjaros Gruesa </span></strong><br /><p align=JUSTIFY><b> Presentación:</b> Larga-Torcida; Corta-Torcida; Larga-Recta; Corta-Recta.</p><br /><p align=JUSTIFY><b> Dimensiones:</b> <b> Larga-Torcida:</b> 0.7 (cm) Diametro x 8 (cm) Alto.</p><br /><p align=JUSTIFY><b> Corta-Torcida:</b> 0.7 (cm) Diametro x 6 (cm) Alto.</p><br /><p align=JUSTIFY><b> Larga-Recta:</b> 0.7 (cm) Diametro x 8 (cm) Alto.</p><br /><p align=JUSTIFY><b> Corta-Recta :</b> 0.7 (cm) Diametro x 6 (cm) Alto.</p><br /><p align=JUSTIFY><strong><span style=color: #ff0000; font-family: Arial; font-size: small;>Aguja Empauzar Pájaros Fina </span></strong></p><br /><p align=JUSTIFY><b> Presentación:</b> Larga-Torcida; Corta-Torcida; Larga-Recta; Corta-Recta.</p><br /><p align=JUSTIFY><b> Dimensiones:</b> <b> Larga-Torcida: </b> 0.7 (cm) Diametro x 7.5 (cm) Alto.</p><br /><p align=JUSTIFY><b> Corta-Torcida:</b> 0.7 (cm) Diametro x 6(cm) Alto.</p><br /><p align=JUSTIFY><b> Larga-Recta:</b> 0.7(cm) Diametro x 7.5 (cm) Alto.</p><br /><p align=JUSTIFY><b> Corta-Recta :</b> 0.7 (cm) Diametro x 6(cm) Alto.</p>@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/agujas_220x164.jpg
858@1@Tijera corta anillas@PAJAROS|Accesorios|Cría@@0@@<strong><span style=color: #ff0000; font-family: Arial; font-size: small;>Tijera Cortaanillas </span></strong><br /><p align=JUSTIFY><b> Presentación:</b> Punta-Fina; Punta-Gruesa.</p><br /><p align=JUSTIFY><b> Dimensiones:</b> Punta Fina : 9.5 (cm) Alto ; Punta Gruesa: 10 (cm) Alto</p>@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/images.jpg
860@1@Mixtura Canarios extra@PAJAROS|Alimentación y Vitaminas|Mezclas de semillas@@0@@66% alpiste.<br /><br />8 semillas variadas y bizcocho.<br /><br />Presentación: 0,500 kg; 1 kg; 5 kg; 25 kg y 40 kg.@http://casadelave-tiendaonline.com/wordpress/wp-content/uploads/2015/03/imagesNQ0TYXPM.jpg
862@1@Mixtura Jilgueros@PAJAROS|Alimentación y Vitaminas|Mezclas de semillas@@0@@Pájaros de bosque de tamaño pequeño.<br /><br />20 semillas variadas y salvajes sin bizcocho.<br /><br />Presentación: 0,750 kg; 4 kg y 20 kg.@
863@1@Mixtura Periquitos@PAJAROS|Alimentación y Vitaminas|Mezclas de semillas@@0@@6 semillas variadas y bizcocho.<br /><br />Presentación: 0,5 kg; 1 kg; 5 kg; 25 kg y 40 kg.@
864@1@Mixtura Tropicales y Exóticos@PAJAROS|Alimentación y Vitaminas|Mezclas de semillas@@0@@6 semillas variadas y bizcocho.<br /><br />Presentación: 1 kg; 5 kg y 40 kg.@
